Start_Time,End_Time,Game_Duration
2016-11-15 20:00:00.000,2016-11-15 22:46:40.000,10000.0
2016-10-28 21:26:40.000,2016-10-29 00:13:20.000,10000.0
2017-09-01 07:13:20.000,2017-09-01 10:00:00.000,10000.0
2017-09-01 04:26:40.000,2017-09-01 07:13:20.000,10000.0
2017-08-31 17:20:00.000,2017-08-31 20:06:40.000,10000.0
2017-08-30 16:20:00.000,2017-08-30 19:06:40.000,10000.0
2017-08-28 17:06:40.000,2017-08-28 19:53:20.000,10000.0
2017-08-24 02:00:00.000,2017-08-24 04:46:40.000,10000.0
2016-07-14 12:40:00.000,2016-07-14 15:26:40.000,10000.0
2017-03-08 16:20:00.000,2017-03-08 19:06:40.000,10000.0
2017-02-23 03:20:00.000,2017-02-23 06:06:40.000,10000.0
2016-11-07 23:06:40.000,2016-11-08 01:53:20.000,10000.0
2016-05-23 02:20:00.000,2016-05-23 05:06:40.000,10000.0
2016-05-20 04:53:20.000,2016-05-20 07:40:00.000,10000.0
2017-08-25 19:40:00.000,2017-08-25 22:26:40.000,10000.0
2016-12-27 20:20:00.000,2016-12-27 23:06:40.000,10000.0
2016-12-26 05:26:40.000,2016-12-26 08:13:20.000,10000.0
2016-12-05 01:06:40.000,2016-12-05 03:53:20.000,10000.0
2016-09-13 04:13:20.000,2016-09-13 07:00:00.000,10000.0
2016-08-31 21:46:40.000,2016-09-01 00:33:20.000,10000.0
2017-07-08 07:46:40.000,2017-07-08 10:33:20.000,10000.0
2016-09-04 11:53:20.000,2016-09-04 14:40:00.000,10000.0
2016-08-22 04:26:40.000,2016-08-22 07:13:20.000,10000.0
2016-07-05 00:53:20.000,2016-07-05 03:40:00.000,10000.0
2016-07-07 19:33:20.000,2016-07-07 22:20:00.000,10000.0
2016-06-18 20:00:00.000,2016-06-18 22:46:40.000,10000.0
2016-06-15 11:26:40.000,2016-06-15 14:13:20.000,10000.0
2016-06-11 21:20:00.000,2016-06-12 00:06:40.000,10000.0
2016-06-07 20:06:40.000,2016-06-07 22:53:20.000,10000.0
2016-06-05 20:53:20.000,2016-06-05 23:40:00.000,10000.0
2016-05-05 12:06:40.000,2016-05-05 14:53:20.000,10000.0
2016-05-04 05:33:20.000,2016-05-04 08:20:00.000,10000.0
2016-04-26 11:26:40.000,2016-04-26 14:13:20.000,10000.0
2016-04-25 10:26:40.000,2016-04-25 13:13:20.000,10000.0
2016-04-22 04:40:00.000,2016-04-22 07:26:40.000,10000.0
2017-08-29 18:06:40.000,2017-08-29 20:53:20.000,10000.0
2017-08-23 23:13:20.000,2017-08-24 02:00:00.000,10000.0
2016-05-18 02:53:20.000,2016-05-18 05:40:00.000,10000.0
2016-05-14 21:06:40.000,2016-05-14 23:53:20.000,10000.0
2016-11-02 20:53:20.000,2016-11-02 23:40:00.000,10000.0
2016-05-05 01:00:00.000,2016-05-05 03:46:40.000,10000.0
2017-06-14 17:06:40.000,2017-06-14 19:53:20.000,10000.0
2017-06-13 13:20:00.000,2017-06-13 16:06:40.000,10000.0
2017-08-28 22:40:00.000,2017-08-29 01:26:40.000,10000.0
2017-08-17 14:26:40.000,2017-08-17 17:13:20.000,10000.0
2017-07-29 14:53:20.000,2017-07-29 17:40:00.000,10000.0
2017-07-24 12:40:00.000,2017-07-24 15:26:40.000,10000.0
2017-07-17 11:13:20.000,2017-07-17 14:00:00.000,10000.0
2016-07-13 14:26:40.000,2016-07-13 17:13:20.000,10000.0
2016-05-07 19:40:00.000,2016-05-07 22:26:40.000,10000.0
2017-08-28 22:40:00.000,2017-08-29 01:26:40.000,10000.0
2017-08-13 16:00:00.000,2017-08-13 18:46:40.000,10000.0
2017-08-12 03:53:20.000,2017-08-12 06:40:00.000,10000.0
2017-08-06 20:06:40.000,2017-08-06 22:53:20.000,10000.0
2017-07-24 23:46:40.000,2017-07-25 02:33:20.000,10000.0
2017-07-21 01:20:00.000,2017-07-21 04:06:40.000,10000.0
2017-07-20 14:13:20.000,2017-07-20 17:00:00.000,10000.0
2017-06-21 01:53:20.000,2017-06-21 04:40:00.000,10000.0
2016-04-10 17:40:00.000,2016-04-10 20:26:40.000,10000.0
2016-04-09 19:26:40.000,2016-04-09 22:13:20.000,10000.0
2016-04-08 21:13:20.000,2016-04-09 00:00:00.000,10000.0
2017-02-05 21:26:40.000,2017-02-06 00:13:20.000,10000.0
2016-08-19 23:40:00.000,2016-08-20 02:26:40.000,10000.0
2017-03-22 13:40:00.000,2017-03-22 16:26:40.000,10000.0
2017-03-15 15:00:00.000,2017-03-15 17:46:40.000,10000.0
2017-02-28 02:46:40.000,2017-02-28 05:33:20.000,10000.0
2017-08-22 22:13:20.000,2017-08-23 01:00:00.000,10000.0
2016-03-24 03:26:40.000,2016-03-24 06:13:20.000,10000.0
2016-03-23 16:20:00.000,2016-03-23 19:06:40.000,10000.0
2017-08-15 18:00:00.000,2017-08-15 20:46:40.000,10000.0
2017-08-09 17:33:20.000,2017-08-09 20:20:00.000,10000.0
2017-09-01 04:26:40.000,2017-09-01 07:13:20.000,10000.0
2017-05-22 21:53:20.000,2017-05-23 00:40:00.000,10000.0
2017-05-19 02:13:20.000,2017-05-19 05:00:00.000,10000.0
2016-11-14 19:00:00.000,2016-11-14 21:46:40.000,10000.0
2016-11-14 05:06:40.000,2016-11-14 07:53:20.000,10000.0
2016-11-13 23:33:20.000,2016-11-14 02:20:00.000,10000.0
2016-03-21 00:26:40.000,2016-03-21 03:13:20.000,10000.0
2016-03-28 04:40:00.000,2016-03-29 05:40:00.000,90000.0
2016-03-23 19:06:40.000,2016-03-23 21:53:20.000,10000.0
2016-03-13 20:13:20.000,2016-03-13 23:00:00.000,10000.0
2016-03-12 05:20:00.000,2016-03-12 08:06:40.000,10000.0
2017-05-08 02:20:00.000,2017-05-08 05:06:40.000,10000.0
2016-11-24 04:00:00.000,2016-11-24 06:46:40.000,10000.0
2016-11-08 04:40:00.000,2016-11-08 07:26:40.000,10000.0
2016-04-02 06:53:20.000,2016-04-02 09:40:00.000,10000.0
2017-08-27 05:00:00.000,2017-08-27 07:46:40.000,10000.0
2017-06-06 03:33:20.000,2017-06-06 06:20:00.000,10000.0
2017-06-06 00:46:40.000,2017-06-06 03:33:20.000,10000.0
2017-02-06 11:20:00.000,2017-02-06 14:06:40.000,10000.0
2017-03-23 03:33:20.000,2017-03-23 06:20:00.000,10000.0
2017-03-12 17:33:20.000,2017-03-12 20:20:00.000,10000.0
2017-03-11 22:06:40.000,2017-03-12 00:53:20.000,10000.0
2017-02-26 17:26:40.000,2017-02-26 20:13:20.000,10000.0
2017-01-30 23:46:40.000,2017-01-31 02:33:20.000,10000.0
2017-05-25 13:46:40.000,2017-05-25 16:33:20.000,10000.0
2016-06-02 23:26:40.000,2016-06-03 02:13:20.000,10000.0
2016-05-25 18:13:20.000,2016-05-25 21:00:00.000,10000.0
2016-05-10 14:20:00.000,2016-05-10 17:06:40.000,10000.0
2016-05-01 16:26:40.000,2016-05-01 19:13:20.000,10000.0
2016-04-26 00:20:00.000,2016-04-26 03:06:40.000,10000.0
2016-04-21 20:20:00.000,2016-04-21 23:06:40.000,10000.0
2016-04-21 00:53:20.000,2016-04-21 03:40:00.000,10000.0
2016-04-19 23:53:20.000,2016-04-20 02:40:00.000,10000.0
2016-04-18 14:33:20.000,2016-04-18 17:20:00.000,10000.0
2016-04-16 20:53:20.000,2016-04-16 23:40:00.000,10000.0
2016-04-10 14:53:20.000,2016-04-10 17:40:00.000,10000.0
2016-03-03 01:53:20.000,2016-03-03 04:40:00.000,10000.0
2016-02-09 20:33:20.000,2016-02-09 23:20:00.000,10000.0
2016-02-04 21:06:40.000,2016-02-04 23:53:20.000,10000.0
2017-08-27 07:46:40.000,2017-08-27 10:33:20.000,10000.0
2016-06-30 23:40:00.000,2016-07-01 02:26:40.000,10000.0
2016-05-20 16:00:00.000,2016-05-20 18:46:40.000,10000.0
2016-02-10 21:33:20.000,2016-02-11 00:20:00.000,10000.0
2016-02-10 16:00:00.000,2016-02-10 18:46:40.000,10000.0
2016-02-10 13:13:20.000,2016-02-10 16:00:00.000,10000.0
2016-02-09 20:33:20.000,2016-02-09 23:20:00.000,10000.0
2016-02-08 22:20:00.000,2016-02-09 01:06:40.000,10000.0
2014-08-13 11:40:00.000,2014-08-13 14:26:40.000,10000.0
2017-07-20 11:26:40.000,2017-07-20 14:13:20.000,10000.0
2017-07-19 02:06:40.000,2017-07-19 04:53:20.000,10000.0
2017-07-17 14:00:00.000,2017-07-17 16:46:40.000,10000.0
2016-02-05 22:06:40.000,2016-02-06 00:53:20.000,10000.0
2017-08-15 20:46:40.000,2017-08-15 23:33:20.000,10000.0
2017-06-30 19:13:20.000,2017-06-30 22:00:00.000,10000.0
2016-01-28 00:13:20.000,2016-01-28 03:00:00.000,10000.0
2016-01-26 03:46:40.000,2016-01-26 06:33:20.000,10000.0
2016-01-26 01:00:00.000,2016-01-26 03:46:40.000,10000.0
2016-03-05 23:20:00.000,2016-03-06 02:06:40.000,10000.0
2016-02-29 01:40:00.000,2016-02-29 04:26:40.000,10000.0
2016-02-27 21:53:20.000,2016-02-28 00:40:00.000,10000.0
2016-01-27 18:40:00.000,2016-01-27 21:26:40.000,10000.0
2016-03-29 19:33:20.000,2016-03-29 22:20:00.000,10000.0
2016-03-27 12:00:00.000,2016-03-27 14:46:40.000,10000.0
2016-03-21 14:20:00.000,2016-03-21 17:06:40.000,10000.0
2016-03-20 16:06:40.000,2016-03-20 18:53:20.000,10000.0
2016-03-20 13:20:00.000,2016-03-20 16:06:40.000,10000.0
2016-03-20 07:46:40.000,2016-03-20 10:33:20.000,10000.0
2017-08-21 15:40:00.000,2017-08-21 18:26:40.000,10000.0
2017-08-21 15:40:00.000,2017-08-21 18:26:40.000,10000.0
2017-07-11 19:06:40.000,2017-07-11 21:53:20.000,10000.0
2017-07-11 16:20:00.000,2017-07-11 19:06:40.000,10000.0
2016-02-20 01:00:00.000,2016-02-20 03:46:40.000,10000.0
2016-01-21 23:46:40.000,2016-01-22 02:33:20.000,10000.0
2016-03-11 04:20:00.000,2016-03-11 07:06:40.000,10000.0
2015-12-19 07:26:40.000,2015-12-19 10:13:20.000,10000.0
2015-12-19 04:40:00.000,2015-12-19 07:26:40.000,10000.0
2017-01-19 12:46:40.000,2017-01-19 15:33:20.000,10000.0
2016-09-15 11:46:40.000,2016-09-15 14:33:20.000,10000.0
2016-04-08 12:53:20.000,2016-04-08 15:40:00.000,10000.0
2016-02-25 08:46:40.000,2016-02-25 11:33:20.000,10000.0
2016-05-16 17:33:20.000,2016-05-16 20:20:00.000,10000.0
2016-05-14 15:33:20.000,2016-05-14 18:20:00.000,10000.0
2017-08-21 01:46:40.000,2017-08-21 04:33:20.000,10000.0
2017-08-10 15:46:40.000,2017-08-10 18:33:20.000,10000.0
2017-06-25 22:33:20.000,2017-06-26 01:20:00.000,10000.0
2017-06-06 23:00:00.000,2017-06-07 01:46:40.000,10000.0
2016-01-10 18:20:00.000,2016-01-10 21:06:40.000,10000.0
2016-01-10 15:33:20.000,2016-01-10 18:20:00.000,10000.0
2016-11-06 19:20:00.000,2016-11-06 22:06:40.000,10000.0
2016-09-07 23:13:20.000,2016-09-08 02:00:00.000,10000.0
2017-03-26 20:26:40.000,2017-03-26 23:13:20.000,10000.0
2016-07-14 12:40:00.000,2016-07-14 15:26:40.000,10000.0
2016-04-26 03:06:40.000,2016-04-26 05:53:20.000,10000.0
2016-04-12 03:00:00.000,2016-04-12 05:46:40.000,10000.0
2016-08-24 12:00:00.000,2016-08-24 14:46:40.000,10000.0
2016-11-07 20:20:00.000,2016-11-07 23:06:40.000,10000.0
2016-11-02 23:40:00.000,2016-11-03 02:26:40.000,10000.0
2016-11-02 20:53:20.000,2016-11-02 23:40:00.000,10000.0
2016-11-01 22:40:00.000,2016-11-02 01:26:40.000,10000.0
2016-10-26 00:00:00.000,2016-10-26 02:46:40.000,10000.0
2016-02-09 15:00:00.000,2016-02-09 17:46:40.000,10000.0
2017-01-03 07:53:20.000,2017-01-03 10:40:00.000,10000.0
2016-07-03 23:53:20.000,2016-07-04 02:40:00.000,10000.0
2016-06-06 02:26:40.000,2016-06-06 05:13:20.000,10000.0
2016-12-14 01:46:40.000,2016-12-14 04:33:20.000,10000.0
2016-12-11 01:33:20.000,2016-12-11 04:20:00.000,10000.0
2016-11-21 01:00:00.000,2016-11-21 03:46:40.000,10000.0
2015-12-29 20:13:20.000,2015-12-29 23:00:00.000,10000.0
2016-01-11 22:06:40.000,2016-01-12 00:53:20.000,10000.0
2016-01-06 17:06:40.000,2016-01-06 19:53:20.000,10000.0
2015-12-26 17:13:20.000,2015-12-26 20:00:00.000,10000.0
2017-08-02 13:20:00.000,2017-08-02 16:06:40.000,10000.0
2017-08-02 02:13:20.000,2017-08-02 05:00:00.000,10000.0
2017-07-27 21:13:20.000,2017-07-28 00:00:00.000,10000.0
2017-07-17 22:20:00.000,2017-07-18 01:06:40.000,10000.0
2017-07-15 20:20:00.000,2017-07-15 23:06:40.000,10000.0
2017-07-05 04:46:40.000,2017-07-05 07:33:20.000,10000.0
2017-03-22 02:33:20.000,2017-03-22 05:20:00.000,10000.0
2017-03-16 16:00:00.000,2017-03-16 18:46:40.000,10000.0
2017-03-12 00:53:20.000,2017-03-12 03:40:00.000,10000.0
2017-09-03 00:53:20.000,2017-09-03 03:40:00.000,10000.0
2017-08-19 22:00:00.000,2017-08-20 00:46:40.000,10000.0
2017-08-14 00:20:00.000,2017-08-14 03:06:40.000,10000.0
2017-08-10 01:53:20.000,2017-08-10 04:40:00.000,10000.0
2017-08-09 00:53:20.000,2017-08-09 03:40:00.000,10000.0
2016-01-14 02:53:20.000,2016-01-14 05:40:00.000,10000.0
2016-03-11 12:40:00.000,2016-03-11 15:26:40.000,10000.0
2015-11-30 21:46:40.000,2015-12-01 00:33:20.000,10000.0
2017-08-31 00:40:00.000,2017-08-31 03:26:40.000,10000.0
2017-08-22 02:46:40.000,2017-08-22 05:33:20.000,10000.0
2017-08-22 00:00:00.000,2017-08-22 02:46:40.000,10000.0
2017-08-13 16:00:00.000,2017-08-13 18:46:40.000,10000.0
2017-08-12 01:06:40.000,2017-08-12 03:53:20.000,10000.0
2017-08-07 21:06:40.000,2017-08-07 23:53:20.000,10000.0
2017-07-18 15:00:00.000,2017-07-18 17:46:40.000,10000.0
2017-08-24 13:06:40.000,2017-08-24 15:53:20.000,10000.0
2017-08-10 10:13:20.000,2017-08-10 13:00:00.000,10000.0
2017-08-10 07:26:40.000,2017-08-10 10:13:20.000,10000.0
2016-09-06 19:26:40.000,2016-09-06 22:13:20.000,10000.0
2015-11-20 22:53:20.000,2015-11-21 01:40:00.000,10000.0
2016-03-01 19:20:00.000,2016-03-01 22:06:40.000,10000.0
2015-11-30 19:00:00.000,2015-11-30 21:46:40.000,10000.0
2015-11-15 06:46:40.000,2015-11-15 09:33:20.000,10000.0
2017-01-18 03:26:40.000,2017-01-18 06:13:20.000,10000.0
2016-12-11 18:13:20.000,2016-12-11 21:00:00.000,10000.0
2016-12-09 02:20:00.000,2016-12-09 05:06:40.000,10000.0
2016-12-07 00:20:00.000,2016-12-07 03:06:40.000,10000.0
2016-12-05 15:00:00.000,2016-12-05 17:46:40.000,10000.0
2016-10-27 01:00:00.000,2016-10-27 03:46:40.000,10000.0
2016-10-21 11:40:00.000,2016-10-21 14:26:40.000,10000.0
2015-11-13 15:53:20.000,2015-11-13 18:40:00.000,10000.0
2017-02-08 18:53:20.000,2017-02-08 21:40:00.000,10000.0
2017-01-16 18:06:40.000,2017-01-16 20:53:20.000,10000.0
2017-01-13 17:53:20.000,2017-01-13 20:40:00.000,10000.0
2016-02-06 14:46:40.000,2016-02-06 17:33:20.000,10000.0
2017-01-02 18:00:00.000,2017-01-02 20:46:40.000,10000.0
2016-12-09 07:53:20.000,2016-12-09 10:40:00.000,10000.0
2016-10-19 15:13:20.000,2016-10-19 18:00:00.000,10000.0
2017-06-21 21:20:00.000,2017-06-22 00:06:40.000,10000.0
2017-08-01 20:40:00.000,2017-08-01 23:26:40.000,10000.0
2017-09-02 16:33:20.000,2017-09-02 19:20:00.000,10000.0
2017-09-01 15:33:20.000,2017-09-01 18:20:00.000,10000.0
2017-08-19 16:26:40.000,2017-08-19 19:13:20.000,10000.0
2015-10-21 09:33:20.000,2015-10-21 12:20:00.000,10000.0
2017-07-17 00:06:40.000,2017-07-17 02:53:20.000,10000.0
2017-07-09 14:20:00.000,2017-07-09 17:06:40.000,10000.0
2017-06-25 19:46:40.000,2017-06-25 22:33:20.000,10000.0
2017-06-25 17:00:00.000,2017-06-25 19:46:40.000,10000.0
2016-10-12 16:33:20.000,2016-10-12 19:20:00.000,10000.0
2016-07-13 06:06:40.000,2016-07-13 08:53:20.000,10000.0
2015-11-07 23:46:40.000,2015-11-08 02:33:20.000,10000.0
2015-11-07 04:20:00.000,2015-11-07 07:06:40.000,10000.0
2015-11-05 02:20:00.000,2015-11-05 05:06:40.000,10000.0
2015-09-30 13:33:20.000,2015-09-30 16:20:00.000,10000.0
2015-09-25 05:46:40.000,2015-09-25 08:33:20.000,10000.0
2017-08-21 15:40:00.000,2017-08-21 18:26:40.000,10000.0
2017-08-20 17:26:40.000,2017-08-20 20:13:20.000,10000.0
2015-09-22 22:13:20.000,2015-09-23 01:00:00.000,10000.0
2015-09-17 11:40:00.000,2015-09-17 14:26:40.000,10000.0
2017-01-15 08:46:40.000,2017-01-15 11:33:20.000,10000.0
2015-11-26 23:20:00.000,2015-11-28 00:20:00.000,90000.0
2015-09-29 15:20:00.000,2015-09-29 18:06:40.000,10000.0
2017-03-25 00:00:00.000,2017-03-25 02:46:40.000,10000.0
2017-02-26 17:26:40.000,2017-02-26 20:13:20.000,10000.0
2017-02-25 22:00:00.000,2017-02-26 00:46:40.000,10000.0
2017-02-14 19:20:00.000,2017-02-14 22:06:40.000,10000.0
2016-12-29 00:06:40.000,2016-12-29 02:53:20.000,10000.0
2017-08-30 19:06:40.000,2017-08-30 21:53:20.000,10000.0
2017-08-29 15:20:00.000,2017-08-29 18:06:40.000,10000.0
2015-09-09 14:46:40.000,2015-09-09 17:33:20.000,10000.0
2016-06-02 01:13:20.000,2016-06-02 04:00:00.000,10000.0
2016-05-31 02:00:00.000,2016-05-31 04:46:40.000,10000.0
2016-05-27 00:46:40.000,2016-05-27 03:33:20.000,10000.0
2016-05-26 02:33:20.000,2016-05-26 05:20:00.000,10000.0
2016-05-22 23:33:20.000,2016-05-23 02:20:00.000,10000.0
2015-10-01 09:00:00.000,2015-10-01 11:46:40.000,10000.0
2016-05-11 07:00:00.000,2016-05-11 09:46:40.000,10000.0
2017-09-03 14:46:40.000,2017-09-03 17:33:20.000,10000.0
2016-07-06 21:20:00.000,2016-07-07 00:06:40.000,10000.0
2016-07-28 01:40:00.000,2016-07-28 04:26:40.000,10000.0
2015-11-03 03:06:40.000,2015-11-03 05:53:20.000,10000.0
2015-08-16 18:33:20.000,2015-08-16 21:20:00.000,10000.0
2015-06-23 11:46:40.000,2015-06-23 14:33:20.000,10000.0
2016-03-27 23:06:40.000,2016-03-28 01:53:20.000,10000.0
2016-03-13 17:26:40.000,2016-03-13 20:13:20.000,10000.0
2015-11-21 18:20:00.000,2015-11-21 21:06:40.000,10000.0
2015-11-20 09:00:00.000,2015-11-20 11:46:40.000,10000.0
2015-11-16 16:06:40.000,2015-11-16 18:53:20.000,10000.0
2015-11-15 12:20:00.000,2015-11-15 15:06:40.000,10000.0
2015-11-15 09:33:20.000,2015-11-15 12:20:00.000,10000.0
2015-12-26 03:20:00.000,2015-12-26 06:06:40.000,10000.0
2015-12-25 13:26:40.000,2015-12-25 16:13:20.000,10000.0
2017-07-06 16:53:20.000,2017-07-06 19:40:00.000,10000.0
2017-07-04 17:40:00.000,2017-07-04 20:26:40.000,10000.0
2015-10-05 18:33:20.000,2015-10-05 21:20:00.000,10000.0
2015-10-02 23:53:20.000,2015-10-03 02:40:00.000,10000.0
2015-09-29 12:33:20.000,2015-09-29 15:20:00.000,10000.0
2015-09-28 14:20:00.000,2015-09-28 17:06:40.000,10000.0
2015-09-28 11:33:20.000,2015-09-28 14:20:00.000,10000.0
2016-09-30 18:26:40.000,2016-09-30 21:13:20.000,10000.0
2016-04-02 04:06:40.000,2016-04-02 06:53:20.000,10000.0
2016-03-25 01:40:00.000,2016-03-25 04:26:40.000,10000.0
2015-07-12 03:00:00.000,2015-07-12 05:46:40.000,10000.0
2016-12-24 22:53:20.000,2016-12-25 01:40:00.000,10000.0
2016-12-24 03:26:40.000,2016-12-24 06:13:20.000,10000.0
2016-12-08 01:20:00.000,2016-12-08 04:06:40.000,10000.0
2015-07-27 12:26:40.000,2015-07-27 15:13:20.000,10000.0
2015-06-28 16:46:40.000,2015-06-28 19:33:20.000,10000.0
2015-06-27 04:40:00.000,2015-06-27 07:26:40.000,10000.0
2015-10-22 02:13:20.000,2015-10-22 05:00:00.000,10000.0
2016-11-05 23:53:20.000,2016-11-06 02:40:00.000,10000.0
2015-06-20 11:33:20.000,2015-06-20 14:20:00.000,10000.0
2015-06-19 18:53:20.000,2015-06-19 21:40:00.000,10000.0
2017-06-29 23:46:40.000,2017-06-30 02:33:20.000,10000.0
2017-06-17 00:40:00.000,2017-06-17 03:26:40.000,10000.0
2017-06-15 01:26:40.000,2017-06-15 04:13:20.000,10000.0
2016-01-11 19:20:00.000,2016-01-11 22:06:40.000,10000.0
2016-01-06 17:06:40.000,2016-01-06 19:53:20.000,10000.0
2015-12-27 04:20:00.000,2015-12-27 07:06:40.000,10000.0
2015-12-26 00:33:20.000,2015-12-26 03:20:00.000,10000.0
2015-12-22 04:53:20.000,2015-12-22 07:40:00.000,10000.0
2017-03-01 20:26:40.000,2017-03-01 23:13:20.000,10000.0
2017-09-01 01:40:00.000,2017-09-01 04:26:40.000,10000.0
2017-08-30 13:33:20.000,2017-08-30 16:20:00.000,10000.0
2017-08-29 23:40:00.000,2017-08-30 02:26:40.000,10000.0
2015-08-28 11:06:40.000,2015-08-28 13:53:20.000,10000.0
2015-08-28 11:06:40.000,2015-08-28 13:53:20.000,10000.0
2015-08-28 08:20:00.000,2015-08-28 11:06:40.000,10000.0
2015-08-28 05:33:20.000,2015-08-28 08:20:00.000,10000.0
2015-07-20 19:20:00.000,2015-07-20 22:06:40.000,10000.0
2015-07-05 23:46:40.000,2015-07-06 02:33:20.000,10000.0
2015-07-04 22:46:40.000,2015-07-05 01:33:20.000,10000.0
2015-07-04 20:00:00.000,2015-07-04 22:46:40.000,10000.0
2017-09-03 14:46:40.000,2017-09-03 17:33:20.000,10000.0
2017-08-25 16:53:20.000,2017-08-25 19:40:00.000,10000.0
2017-08-18 21:00:00.000,2017-08-18 23:46:40.000,10000.0
2017-08-06 22:53:20.000,2017-08-07 01:40:00.000,10000.0
2017-08-03 11:33:20.000,2017-08-03 14:20:00.000,10000.0
2017-07-27 15:40:00.000,2017-07-27 18:26:40.000,10000.0
2017-07-26 17:26:40.000,2017-07-26 20:13:20.000,10000.0
2017-08-24 13:06:40.000,2017-08-24 15:53:20.000,10000.0
2017-08-23 12:06:40.000,2017-08-23 14:53:20.000,10000.0
2017-02-13 23:53:20.000,2017-02-14 02:40:00.000,10000.0
2015-03-20 19:33:20.000,2015-03-20 22:20:00.000,10000.0
2016-11-11 18:46:40.000,2016-11-11 21:33:20.000,10000.0
2016-11-10 15:00:00.000,2016-11-10 17:46:40.000,10000.0
2015-02-24 01:06:40.000,2015-02-24 03:53:20.000,10000.0
2015-02-23 19:33:20.000,2015-02-23 22:20:00.000,10000.0
2015-02-23 02:53:20.000,2015-02-23 05:40:00.000,10000.0
2015-05-20 00:00:00.000,2015-05-20 02:46:40.000,10000.0
2015-09-03 11:33:20.000,2015-09-03 14:20:00.000,10000.0
2016-06-22 21:13:20.000,2016-06-23 00:00:00.000,10000.0
2016-06-21 20:13:20.000,2016-06-21 23:00:00.000,10000.0
2017-08-26 15:06:40.000,2017-08-26 17:53:20.000,10000.0
2017-04-25 22:40:00.000,2017-04-26 01:26:40.000,10000.0
2017-04-18 21:13:20.000,2017-04-19 00:00:00.000,10000.0
2017-06-03 14:26:40.000,2017-06-03 17:13:20.000,10000.0
2017-03-28 14:06:40.000,2017-03-28 16:53:20.000,10000.0
2015-02-27 18:00:00.000,2015-02-27 20:46:40.000,10000.0
2015-02-22 18:33:20.000,2015-02-22 21:20:00.000,10000.0
2017-05-01 00:53:20.000,2017-05-01 03:40:00.000,10000.0
2017-01-04 08:53:20.000,2017-01-04 11:40:00.000,10000.0
2016-12-30 15:00:00.000,2016-12-30 17:46:40.000,10000.0
2015-01-16 14:53:20.000,2015-01-16 17:40:00.000,10000.0
2016-03-20 10:33:20.000,2016-03-20 13:20:00.000,10000.0
2015-05-29 14:33:20.000,2015-05-29 17:20:00.000,10000.0
2015-03-18 14:46:40.000,2015-03-18 17:33:20.000,10000.0
2015-02-12 19:40:00.000,2015-02-12 22:26:40.000,10000.0
2017-05-13 21:13:20.000,2017-05-14 00:00:00.000,10000.0
2016-12-14 01:46:40.000,2016-12-14 04:33:20.000,10000.0
2016-12-13 23:00:00.000,2016-12-14 01:46:40.000,10000.0
2016-12-02 00:53:20.000,2016-12-02 03:40:00.000,10000.0
2015-01-27 17:33:20.000,2015-01-27 20:20:00.000,10000.0
2015-01-13 17:26:40.000,2015-01-13 20:13:20.000,10000.0
2015-03-12 22:40:00.000,2015-03-13 01:26:40.000,10000.0
2015-03-10 23:26:40.000,2015-03-11 02:13:20.000,10000.0
2015-03-06 22:13:20.000,2015-03-07 01:00:00.000,10000.0
2017-01-08 15:40:00.000,2017-01-08 18:26:40.000,10000.0
2017-09-03 11:29:57.316,2017-09-03 11:38:57.316,540.0
2016-08-31 19:56:15.254,2016-08-31 20:04:15.254,480.0
